"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.399850811E2,1.685848259E1,7.358374276E1,1.501149259E2,6.869999886E0,1.363000031E2,4.288000107E0,6.000000000E0
4.409834081E2,1.685843699E1,7.358379114E1,1.502287426E2,6.869999886E0,1.366000061E2,4.288000107E0,6.000000000E0
4.419840589E2,1.685840105E1,7.358384781E1,1.501132846E2,7.210000038E0,1.320000000E2,3.216000080E0,6.000000000E0
4.429841955E2,1.685835804E1,7.358390340E1,1.501519624E2,7.349999905E0,1.308999939E2,4.288000107E0,6.000000000E0
4.439869179E2,1.685830988E1,7.358394895E1,1.496517720E2,7.400000095E0,1.321000061E2,5.360000134E0,6.000000000E0
4.449910508E2,1.685827004E1,7.358400424E1,1.503705543E2,7.219999790E0,1.306999969E2,7.504000187E0,6.000000000E0
4.459862102E2,1.685823989E1,7.358406036E1,1.503557247E2,7.059999943E0,1.281999969E2,7.504000187E0,6.000000000E0
4.469847099E2,1.685822875E1,7.358415003E1,1.496961373E2,7.699999809E0,1.176999969E2,8.576000214E0,6.000000000E0
4.479800835E2,1.685818642E1,7.358421655E1,1.501901407E2,7.849999905E0,1.180000000E2,5.360000134E0,6.000000000E0
4.489781865E2,1.685811946E1,7.358428421E1,1.511086003E2,8.399999619E0,1.236999969E2,4.288000107E0,6.000000000E0
4.499828488E2,1.685808031E1,7.358435312E1,1.517330879E2,8.140000343E0,1.235000000E2,4.288000107E0,6.000000000E0
4.509814601E2,1.685805352E1,7.358440716E1,1.514284517E2,7.679999828E0,1.185999985E2,4.288000107E0,6.000000000E0
4.519789972E2,1.685802300E1,7.358448251E1,1.530535865E2,7.719999790E0,1.175999985E2,4.288000107E0,6.000000000E0
4.529910838E2,1.685799610E1,7.358454666E1,1.540698786E2,7.739999771E0,1.175000000E2,4.288000107E0,6.000000000E0
4.539799571E2,1.685797615E1,7.358459902E1,1.536518775E2,6.889999866E0,1.178000031E2,4.288000107E0,6.000000000E0
4.549875722E2,1.685793855E1,7.358465129E1,1.549880218E2,6.699999809E0,1.220999985E2,4.288000107E0,6.000000000E0
4.560149827E2,1.685788863E1,7.358470126E1,1.543964086E2,6.719999790E0,1.240000000E2,4.288000107E0,6.000000000E0
4.569822242E2,1.685784609E1,7.358475705E1,1.543565327E2,6.920000076E0,1.234000015E2,5.360000134E0,6.000000000E0
4.579831838E2,1.685781617E1,7.358478172E1,1.511979487E2,5.710000038E0,1.261999969E2,3.216000080E0,6.000000000E0
4.589877374E2,1.685777290E1,7.358481221E1,1.528693051E2,4.969999790E0,1.346000061E2,3.216000080E0,4.000000000E0
4.599843494E2,1.685773740E1,7.358486057E1,1.512001917E2,5.590000153E0,1.210999985E2,3.216000080E0,6.000000000E0
4.609797139E2,1.685771310E1,7.358491125E1,1.510815200E2,5.730000019E0,1.190000000E2,3.216000080E0,4.000000000E0
4.619805810E2,1.685768797E1,7.358496620E1,1.515731436E2,5.699999809E0,1.206999969E2,3.216000080E0,4.000000000E0
4.629787477E2,1.685765646E1,7.358501273E1,1.507964726E2,5.739999771E0,1.219000015E2,3.216000080E0,4.000000000E0
4.639842709E2,1.685762652E1,7.358506567E1,1.503420656E2,6.469999790E0,1.216999969E2,3.216000080E0,4.000000000E0
4.649839911E2,1.685759322E1,7.358511922E1,1.515550279E2,6.500000000E0,1.213000031E2,3.216000080E0,4.000000000E0
4.659847300E2,1.685756127E1,7.358517835E1,1.527306962E2,6.739999771E0,1.211999969E2,3.216000080E0,3.000000000E0
4.669881387E2,1.685753151E1,7.358524076E1,1.532134882E2,7.150000095E0,1.210000000E2,3.216000080E0,3.000000000E0
4.679879100E2,1.685749666E1,7.358530304E1,1.531882396E2,7.409999847E0,1.210000000E2,3.216000080E0,3.000000000E0
4.689802230E2,1.685746137E1,7.358537292E1,1.539510822E2,7.579999924E0,1.200000000E2,3.216000080E0,4.000000000E0
4.699839045E2,1.685743050E1,7.358544128E1,1.544437073E2,7.750000000E0,1.185999985E2,3.216000080E0,4.000000000E0
4.709791682E2,1.685739628E1,7.358549847E1,1.546644869E2,7.340000153E0,1.184000015E2,3.216000080E0,3.000000000E0
4.719778224E2,1.685737310E1,7.358554898E1,1.548027085E2,6.400000095E0,1.185000000E2,3.216000080E0,3.000000000E0
4.729860910E2,1.685735253E1,7.358560359E1,1.548645079E2,6.409999847E0,1.144000015E2,3.216000080E0,3.000000000E0
4.739823081E2,1.685733389E1,7.358565918E1,1.545965287E2,6.429999828E0,1.129000015E2,3.216000080E0,3.000000000E0
4.749848765E2,1.685732012E1,7.358571755E1,1.547270340E2,6.489999771E0,1.095000000E2,3.216000080E0,3.000000000E0
4.759840941E2,1.685729755E1,7.358577907E1,1.553313847E2,6.840000153E0,1.121999969E2,3.216000080E0,3.000000000E0
4.769816912E2,1.685727057E1,7.358583820E1,1.551770812E2,6.719999790E0,1.123000031E2,3.216000080E0,4.000000000E0
4.779777438E2,1.685724596E1,7.358589255E1,1.546804216E2,6.699999809E0,1.134000015E2,3.216000080E0,4.000000000E0
4.789785773E2,1.685722997E1,7.358594429E1,1.547968315E2,6.250000000E0,1.120999985E2,3.216000080E0,4.000000000E0
4.799821476E2,1.685721054E1,7.358599708E1,1.545673055E2,5.949999809E0,1.124000015E2,3.216000080E0,4.000000000E0
4.809792235E2,1.685718905E1,7.358604965E1,1.540830863E2,5.800000191E0,1.124000015E2,3.216000080E0,4.000000000E0
4.819848106E2,1.685717000E1,7.358610112E1,1.540735291E2,5.940000057E0,1.106999969E2,3.216000080E0,4.000000000E0
4.830031321E2,1.685715579E1,7.358615450E1,1.549780811E2,5.920000076E0,1.069000015E2,3.216000080E0,6.000000000E0
4.839932719E2,1.685713488E1,7.358620189E1,1.545653907E2,5.710000038E0,1.084000015E2,3.216000080E0,6.000000000E0
4.849817699E2,1.685711809E1,7.358625019E1,1.559399190E2,5.500000000E0,1.085999985E2,4.288000107E0,6.000000000E0
4.859826889E2,1.685710268E1,7.358630079E1,1.562236238E2,5.590000153E0,1.091999969E2,4.288000107E0,6.000000000E0
4.869803928E2,1.685708422E1,7.358634931E1,1.567100350E2,5.449999809E0,1.134000015E2,4.288000107E0,6.000000000E0
4.879803848E2,1.685706179E1,7.358640495E1,1.568002832E2,5.920000076E0,1.118000031E2,3.216000080E0,6.000000000E0
4.889811225E2,1.685703895E1,7.358644271E1,1.562174890E2,5.030000210E0,1.180000000E2,3.216000080E0,4.000000000E0
4.899813723E2,1.685701690E1,7.358648976E1,1.562321701E2,5.369999886E0,1.108000031E2,3.216000080E0,4.000000000E0
4.909859137E2,1.685699487E1,7.358653308E1,1.559229968E2,5.480000019E0,1.113000031E2,3.216000080E0,4.000000000E0
4.919816771E2,1.685697233E1,7.358659093E1,1.560851458E2,6.519999981E0,1.121999969E2,3.216000080E0,4.000000000E0
4.929815443E2,1.685694562E1,7.358665631E1,1.563057836E2,7.000000000E0,1.104000015E2,3.216000080E0,4.000000000E0
4.940090432E2,1.685692123E1,7.358672120E1,1.559301003E2,7.469999790E0,1.120999985E2,3.216000080E0,6.000000000E0
4.949834352E2,1.685689963E1,7.358678706E1,1.555877949E2,7.800000191E0,1.098000031E2,3.216000080E0,6.000000000E0
4.959852276E2,1.685688451E1,7.358685205E1,1.547881930E2,7.710000038E0,1.089000015E2,3.216000080E0,6.000000000E0
4.969826021E2,1.685686643E1,7.358693993E1,1.562441053E2,8.850000381E0,1.066999969E2,3.216000080E0,6.000000000E0
4.979821966E2,1.685684579E1,7.358702607E1,1.562133915E2,9.300000191E0,1.075000000E2,4.288000107E0,6.000000000E0
4.989807212E2,1.685682146E1,7.358711612E1,1.568105600E2,9.409999847E0,1.079000015E2,4.288000107E0,6.000000000E0
4.999905781E2,1.685679870E1,7.358719530E1,1.574165682E2,8.909999847E0,1.075999985E2,4.288000107E0,6.000000000E0
5.009814851E2,1.685676705E1,7.358727321E1,1.579041958E2,9.050000191E0,1.116999969E2,4.288000107E0,6.000000000E0
5.019837218E2,1.685674075E1,7.358736050E1,1.587478902E2,9.569999695E0,1.110999985E2,4.288000107E0,6.000000000E0
5.029826736E2,1.685670964E1,7.358744955E1,1.593127311E2,9.890000343E0,1.105000000E2,4.288000107E0,6.000000000E0
5.039813961E2,1.685667815E1,7.358754230E1,1.593174555E2,1.003999996E1,1.105000000E2,4.288000107E0,6.000000000E0
5.049801087E2,1.685664219E1,7.358762910E1,1.592562120E2,1.038000011E1,1.119000015E2,4.288000107E0,6.000000000E0
5.059837582E2,1.685660336E1,7.358773331E1,1.615020544E2,1.060999966E1,1.124000015E2,3.216000080E0,6.000000000E0
5.069889155E2,1.685655712E1,7.358782697E1,1.621684471E2,1.040999985E1,1.146999969E2,3.216000080E0,6.000000000E0
5.079861355E2,1.685651700E1,7.358790715E1,1.621593376E2,1.022999954E1,1.149000015E2,3.216000080E0,6.000000000E0
5.089798220E2,1.685648015E1,7.358799196E1,1.623416873E2,1.009000015E1,1.130999985E2,3.216000080E0,6.000000000E0
5.099812618E2,1.685644226E1,7.358807159E1,1.612178854E2,9.930000305E0,1.143000031E2,4.288000107E0,6.000000000E0
5.109812080E2,1.685641691E1,7.358816518E1,1.611337235E2,1.002000046E1,1.100000000E2,4.288000107E0,6.000000000E0
5.119799411E2,1.685638902E1,7.358825681E1,1.612124105E2,9.770000458E0,1.075999985E2,4.288000107E0,6.000000000E0
5.129829708E2,1.685636302E1,7.358835039E1,1.609291540E2,9.949999809E0,1.066999969E2,3.216000080E0,6.000000000E0
5.139841092E2,1.685633543E1,7.358844058E1,1.613385278E2,1.018999958E1,1.060999985E2,3.216000080E0,6.000000000E0
5.149793030E2,1.685630716E1,7.358853294E1,1.605790816E2,1.013000011E1,1.045000000E2,3.216000080E0,6.000000000E0
5.159842740E2,1.685628268E1,7.358862697E1,1.605441115E2,1.019999981E1,1.034000015E2,4.288000107E0,6.000000000E0
5.169787440E2,1.685626398E1,7.358872267E1,1.608943778E2,9.970000267E0,1.000000000E2,3.216000080E0,4.000000000E0
5.179819874E2,1.685625167E1,7.358881056E1,1.604097810E2,9.670000076E0,9.900000000E1,3.216000080E0,4.000000000E0
5.189795407E2,1.685624199E1,7.358891068E1,1.614252431E2,9.859999657E0,9.800000000E1,3.216000080E0,4.000000000E0
5.199841666E2,1.685623559E1,7.358899729E1,1.607456806E2,1.002000046E1,9.530000305E1,3.216000080E0,4.000000000E0
5.209878326E2,1.685622904E1,7.358909025E1,1.606999109E2,1.010999966E1,9.490000153E1,3.216000080E0,4.000000000E0
5.219803872E2,1.685622720E1,7.358918754E1,1.616233666E2,1.018999958E1,9.330000305E1,3.216000080E0,3.000000000E0
5.229884716E2,1.685622563E1,7.358928132E1,1.613718320E2,1.011999989E1,9.200000000E1,3.216000080E0,3.000000000E0
5.239817647E2,1.685622026E1,7.358936189E1,1.611565576E2,8.960000038E0,9.350000000E1,3.216000080E0,3.000000000E0
5.249818363E2,1.685620516E1,7.358943645E1,1.613788721E2,8.380000114E0,9.700000000E1,3.216000080E0,3.000000000E0
5.259830515E2,1.685619632E1,7.358951816E1,1.614595688E2,8.760000229E0,9.719999695E1,3.216000080E0,3.000000000E0
5.269873032E2,1.685618340E1,7.358959214E1,1.616091223E2,8.729999542E0,9.880000305E1,3.216000080E0,3.000000000E0
5.279860626E2,1.685617333E1,7.358968046E1,1.616928169E2,9.060000420E0,9.880000305E1,3.216000080E0,3.000000000E0
5.289871333E2,1.685615440E1,7.358976958E1,1.625084127E2,9.350000381E0,1.004000015E2,3.216000080E0,4.000000000E0
5.300068452E2,1.685614174E1,7.358985594E1,1.633345462E2,9.300000191E0,1.000999985E2,3.216000080E0,4.000000000E0
5.309945752E2,1.685612976E1,7.358994226E1,1.633099085E2,9.250000000E0,9.850000000E1,3.216000080E0,4.000000000E0
5.319805705E2,1.685612054E1,7.359002892E1,1.629298545E2,9.109999657E0,9.940000153E1,3.216000080E0,4.000000000E0
5.329792016E2,1.685610930E1,7.359011613E1,1.632136256E2,8.600000381E0,9.909999847E1,3.216000080E0,4.000000000E0
5.339805472E2,1.685609676E1,7.359018532E1,1.636585245E2,7.820000172E0,1.010999985E2,3.216000080E0,4.000000000E0
5.349802518E2,1.685608484E1,7.359025930E1,1.636345518E2,8.000000000E0,9.950000000E1,3.216000080E0,3.000000000E0
5.359803322E2,1.685607182E1,7.359033246E1,1.641481798E2,7.940000057E0,1.005999985E2,3.216000080E0,4.000000000E0
5.369809658E2,1.685606555E1,7.359040794E1,1.620084063E2,8.109999657E0,9.950000000E1,4.288000107E0,4.000000000E0
5.379805940E2,1.685605273E1,7.359049388E1,1.619652164E2,8.529999733E0,1.005000000E2,4.288000107E0,6.000000000E0
5.389803700E2,1.685603909E1,7.359058457E1,1.615738259E2,8.789999962E0,1.016999969E2,4.288000107E0,6.000000000E0
5.399860728E2,1.685603647E1,7.359064992E1,1.625551294E2,7.389999866E0,9.640000153E1,4.288000107E0,6.000000000E0
5.409801330E2,1.685602144E1,7.359072605E1,1.630218293E2,7.500000000E0,1.006999969E2,3.216000080E0,4.000000000E0
5.420161878E2,1.685598780E1,7.359079985E1,1.627261359E2,7.880000114E0,1.056999969E2,5.360000134E0,6.000000000E0
5.429845424E2,1.685597776E1,7.359085991E1,1.621206683E2,7.739999771E0,1.016999969E2,5.360000134E0,6.000000000E0
5.439864510E2,1.685597448E1,7.359094158E1,1.617774581E2,8.140000343E0,9.450000000E1,4.288000107E0,6.000000000E0
5.449791917E2,1.685597261E1,7.359101408E1,1.613590436E2,7.909999847E0,9.490000153E1,4.288000107E0,4.000000000E0
5.459925590E2,1.685597274E1,7.359107862E1,1.609922544E2,7.119999886E0,9.550000000E1,3.216000080E0,4.000000000E0
5.469800467E2,1.685596022E1,7.359114678E1,1.607176703E2,7.369999886E0,9.630000305E1,4.288000107E0,4.000000000E0
5.479835226E2,1.685595264E1,7.359121512E1,1.606026165E2,7.099999905E0,9.490000153E1,4.288000107E0,4.000000000E0
5.489789379E2,1.685597270E1,7.359129641E1,1.618475279E2,7.639999866E0,8.469999695E1,3.216000080E0,4.000000000E0
5.499855837E2,1.685598450E1,7.359136121E1,1.612326549E2,7.760000229E0,8.630000305E1,3.216000080E0,4.000000000E0
5.509884746E2,1.685598637E1,7.359144035E1,1.618272323E2,8.039999962E0,8.500000000E1,3.216000080E0,4.000000000E0
5.519862184E2,1.685599395E1,7.359151691E1,1.612612068E2,8.329999924E0,8.600000000E1,3.216000080E0,4.000000000E0
5.529817180E2,1.685598526E1,7.359160039E1,1.610095675E2,8.930000305E0,8.630000305E1,3.216000080E0,4.000000000E0
5.539837683E2,1.685599431E1,7.359168813E1,1.609174199E2,9.380000114E0,8.490000153E1,3.216000080E0,4.000000000E0
5.549857287E2,1.685600001E1,7.359177882E1,1.611120887E2,9.619999886E0,8.659999847E1,3.216000080E0,4.000000000E0
5.559848240E2,1.685600241E1,7.359186976E1,1.604961601E2,9.899999619E0,8.350000000E1,3.216000080E0,3.000000000E0
5.569893893E2,1.685600833E1,7.359196088E1,1.593824787E2,9.819999695E0,8.390000153E1,3.216000080E0,4.000000000E0
5.579909616E2,1.685601197E1,7.359205356E1,1.595105656E2,9.869999886E0,8.290000153E1,3.216000080E0,4.000000000E0
5.589845703E2,1.685602747E1,7.359214319E1,1.605990626E2,9.489999771E0,8.059999847E1,3.216000080E0,4.000000000E0
5.599892513E2,1.685603868E1,7.359222503E1,1.593773885E2,9.220000267E0,8.340000153E1,3.216000080E0,4.000000000E0
5.609924851E2,1.685604325E1,7.359230777E1,1.592307482E2,9.050000191E0,8.350000000E1,3.216000080E0,3.000000000E0
5.619873606E2,1.685605039E1,7.359239086E1,1.590266049E2,8.890000343E0,8.350000000E1,3.216000080E0,3.000000000E0
5.629800218E2,1.685606075E1,7.359246665E1,1.593325794E2,8.260000229E0,8.390000153E1,3.216000080E0,3.000000000E0
5.639834667E2,1.685608163E1,7.359254189E1,1.590221873E2,8.409999847E0,8.090000153E1,3.216000080E0,3.000000000E0
5.649789037E2,1.685609481E1,7.359261977E1,1.588080123E2,8.529999733E0,7.980000305E1,3.216000080E0,3.000000000E0
5.659826036E2,1.685610250E1,7.359270024E1,1.593211510E2,8.600000381E0,8.119999695E1,3.216000080E0,3.000000000E0
5.669790606E2,1.685611548E1,7.359277958E1,1.593361644E2,8.859999657E0,8.169999695E1,3.216000080E0,3.000000000E0
5.679811370E2,1.685612440E1,7.359286031E1,1.591856641E2,9.210000038E0,8.109999847E1,3.216000080E0,3.000000000E0
5.689930522E2,1.685613941E1,7.359294936E1,1.602470627E2,9.439999580E0,7.940000153E1,3.216000080E0,3.000000000E0
5.699809299E2,1.685615561E1,7.359303281E1,1.610220167E2,9.100000381E0,7.790000153E1,3.216000080E0,3.000000000E0
5.709822788E2,1.685617099E1,7.359311725E1,1.621487804E2,9.119999886E0,7.800000000E1,3.216000080E0,4.000000000E0
5.719873584E2,1.685618742E1,7.359320317E1,1.622755416E2,9.020000458E0,7.800000000E1,3.216000080E0,4.000000000E0
5.729804199E2,1.685621567E1,7.359329324E1,1.631160734E2,9.380000114E0,7.630000305E1,3.216000080E0,4.000000000E0
5.739833187E2,1.685623763E1,7.359337439E1,1.640351120E2,8.819999695E0,7.540000153E1,3.216000080E0,3.000000000E0
5.749809324E2,1.685625556E1,7.359345368E1,1.644036253E2,8.699999809E0,7.650000000E1,3.216000080E0,3.000000000E0
5.759875913E2,1.685627503E1,7.359353397E1,1.642850736E2,8.689999580E0,7.650000000E1,3.216000080E0,3.000000000E0
5.769826672E2,1.685629409E1,7.359360105E1,1.640446905E2,8.180000305E0,7.559999847E1,3.216000080E0,3.000000000E0
5.779845105E2,1.685630999E1,7.359367206E1,1.647995586E2,7.570000172E0,7.619999695E1,3.216000080E0,3.000000000E0
5.789806802E2,1.685631845E1,7.359373724E1,1.638288614E2,7.519999981E0,8.009999847E1,3.216000080E0,3.000000000E0
5.799785740E2,1.685632365E1,7.359381146E1,1.647224981E2,7.639999866E0,8.200000000E1,3.216000080E0,3.000000000E0
5.809804387E2,1.685633590E1,7.359388574E1,1.652996450E2,7.860000134E0,8.080000305E1,3.216000080E0,3.000000000E0
5.820097832E2,1.685634957E1,7.359395642E1,1.658617100E2,7.710000038E0,7.919999695E1,3.216000080E0,3.000000000E0
5.829797293E2,1.685635861E1,7.359402015E1,1.661190987E2,7.360000134E0,8.059999847E1,3.216000080E0,4.000000000E0
5.839788942E2,1.685636542E1,7.359409036E1,1.662695031E2,7.280000210E0,8.169999695E1,3.216000080E0,4.000000000E0
5.849801148E2,1.685637466E1,7.359415837E1,1.666280895E2,7.519999981E0,8.309999847E1,3.216000080E0,4.000000000E0
5.859787955E2,1.685638875E1,7.359423154E1,1.669797052E2,7.699999809E0,8.209999847E1,3.216000080E0,4.000000000E0
5.869897559E2,1.685639712E1,7.359431250E1,1.674904616E2,8.220000267E0,8.290000153E1,3.216000080E0,3.000000000E0
5.879809973E2,1.685640556E1,7.359439118E1,1.673421590E2,8.409999847E0,8.540000153E1,3.216000080E0,3.000000000E0
5.889850361E2,1.685641539E1,7.359446721E1,1.674742462E2,8.199999809E0,8.440000153E1,3.216000080E0,3.000000000E0
5.899848739E2,1.685642428E1,7.359454683E1,1.675115506E2,8.430000305E0,8.550000000E1,3.216000080E0,3.000000000E0
5.909811533E2,1.685643042E1,7.359462748E1,1.676155757E2,8.720000267E0,8.709999847E1,3.216000080E0,4.000000000E0
5.919838566E2,1.685643164E1,7.359470666E1,1.673457142E2,8.449999809E0,8.900000000E1,3.216000080E0,4.000000000E0
5.929782662E2,1.685642983E1,7.359479261E1,1.677208243E2,8.880000114E0,8.850000000E1,3.216000080E0,4.000000000E0
5.939820080E2,1.685642606E1,7.359488110E1,1.674221138E2,9.029999733E0,9.019999695E1,3.216000080E0,4.000000000E0
5.949794863E2,1.685642253E1,7.359497035E1,1.679086813E2,9.390000343E0,9.209999847E1,3.216000080E0,3.000000000E0
5.959837130E2,1.685641882E1,7.359505768E1,1.668394622E2,9.760000229E0,9.430000305E1,3.216000080E0,3.000000000E0
5.969841965E2,1.685640793E1,7.359515747E1,1.667723473E2,1.031999969E1,9.640000153E1,3.216000080E0,3.000000000E0
5.979830657E2,1.685639416E1,7.359525294E1,1.670849392E2,1.046000004E1,9.680000305E1,3.216000080E0,4.000000000E0
5.989801904E2,1.685638862E1,7.359534162E1,1.666262613E2,1.010000038E1,9.600000000E1,3.216000080E0,4.000000000E0
5.999874770E2,1.685638056E1,7.359542525E1,1.661774765E2,9.470000267E0,9.490000153E1,3.216000080E0,4.000000000E0
6.009808340E2,1.685637486E1,7.359551116E1,1.666160755E2,9.090000153E0,9.290000153E1,3.216000080E0,4.000000000E0
6.019849887E2,1.685636799E1,7.359559540E1,1.666833395E2,8.810000420E0,9.340000153E1,3.216000080E0,4.000000000E0
6.030105374E2,1.685635681E1,7.359567005E1,1.662913838E2,7.989999771E0,9.580000305E1,3.216000080E0,4.000000000E0
6.039835744E2,1.685635190E1,7.359574376E1,1.661338438E2,7.769999981E0,9.569999695E1,3.216000080E0,3.000000000E0
6.049865962E2,1.685634994E1,7.359581707E1,1.667005984E2,7.719999790E0,9.290000153E1,3.216000080E0,3.000000000E0
6.059932900E2,1.685634830E1,7.359589486E1,1.667385456E2,7.769999981E0,9.430000305E1,3.216000080E0,3.000000000E0
6.069826392E2,1.685634321E1,7.359597388E1,1.670105743E2,7.889999866E0,9.419999695E1,3.216000080E0,3.000000000E0
6.079897410E2,1.685633351E1,7.359605009E1,1.669225698E2,8.229999542E0,9.330000305E1,3.216000080E0,3.000000000E0
6.089781006E2,1.685632785E1,7.359612722E1,1.677730905E2,8.460000038E0,9.409999847E1,3.216000080E0,3.000000000E0
6.099838307E2,1.685632941E1,7.359621122E1,1.679530595E2,8.649999619E0,9.140000153E1,3.216000080E0,3.000000000E0
6.109961771E2,1.685633394E1,7.359629742E1,1.681453493E2,8.789999962E0,8.809999847E1,3.216000080E0,3.000000000E0
6.119903144E2,1.685633608E1,7.359638122E1,1.685770254E2,8.710000038E0,8.650000000E1,3.216000080E0,3.000000000E0
6.129816673E2,1.685634289E1,7.359646482E1,1.691837964E2,8.579999924E0,8.630000305E1,3.216000080E0,3.000000000E0
6.139807728E2,1.685634976E1,7.359654688E1,1.695803003E2,8.550000191E0,8.700000000E1,3.216000080E0,3.000000000E0
6.149794877E2,1.685635123E1,7.359662885E1,1.708855127E2,8.359999657E0,8.830000305E1,3.216000080E0,3.000000000E0
6.159827542E2,1.685635881E1,7.359669955E1,1.722916522E2,7.659999847E0,8.950000000E1,3.216000080E0,3.000000000E0
6.170419026E2,1.685635185E1,7.359677542E1,1.721546887E2,7.730000019E0,9.190000153E1,3.216000080E0,4.000000000E0
6.179963842E2,1.685634314E1,7.359684909E1,1.731039112E2,7.800000191E0,9.559999847E1,3.216000080E0,3.000000000E0
6.189826147E2,1.685633401E1,7.359692602E1,1.726431025E2,8.319999695E0,9.819999695E1,3.216000080E0,3.000000000E0
6.199790509E2,1.685631562E1,7.359699670E1,1.729821247E2,7.820000172E0,1.026999969E2,3.216000080E0,3.000000000E0
6.209876947E2,1.685630485E1,7.359706564E1,1.730443885E2,7.510000229E0,1.018000031E2,3.216000080E0,3.000000000E0
6.219805351E2,1.685628821E1,7.359714137E1,1.723939669E2,7.630000114E0,1.013000031E2,3.216000080E0,3.000000000E0
6.229857363E2,1.685626910E1,7.359721069E1,1.729455762E2,7.579999924E0,1.043000031E2,3.216000080E0,3.000000000E0
6.239829523E2,1.685624985E1,7.359728365E1,1.735954544E2,7.730000019E0,1.036999969E2,3.216000080E0,3.000000000E0
6.249878026E2,1.685623524E1,7.359735618E1,1.733415700E2,7.639999866E0,1.045999985E2,3.216000080E0,3.000000000E0
6.259829327E2,1.685621416E1,7.359742417E1,1.737441981E2,7.579999924E0,1.046999969E2,3.216000080E0,4.000000000E0
6.269886035E2,1.685619548E1,7.359749113E1,1.742374553E2,7.539999962E0,1.043000031E2,3.216000080E0,4.000000000E0
6.279885221E2,1.685618608E1,7.359756680E1,1.747621204E2,7.900000095E0,1.014000015E2,3.216000080E0,4.000000000E0
6.289892311E2,1.685618389E1,7.359764376E1,1.751416828E2,8.029999733E0,9.830000305E1,3.216000080E0,4.000000000E0
6.299832935E2,1.685616775E1,7.359770887E1,1.745749334E2,7.940000057E0,9.780000305E1,3.216000080E0,4.000000000E0
6.309794617E2,1.685615864E1,7.359777696E1,1.746771084E2,7.409999847E0,9.759999847E1,3.216000080E0,4.000000000E0
6.319830130E2,1.685615444E1,7.359784994E1,1.743396342E2,7.800000191E0,9.209999847E1,3.216000080E0,3.000000000E0
6.329789173E2,1.685615222E1,7.359793079E1,1.749381927E2,8.279999733E0,8.919999695E1,3.216000080E0,3.000000000E0
6.339851372E2,1.685615640E1,7.359800904E1,1.746324938E2,8.329999924E0,8.940000153E1,3.216000080E0,3.000000000E0
6.349802138E2,1.685614862E1,7.359808669E1,1.741974990E2,8.289999962E0,9.090000153E1,3.216000080E0,3.000000000E0
6.359801255E2,1.685614806E1,7.359816339E1,1.734320366E2,8.170000076E0,9.309999847E1,3.216000080E0,3.000000000E0
6.369810261E2,1.685614391E1,7.359824386E1,1.728897929E2,8.840000153E0,9.590000153E1,3.216000080E0,3.000000000E0
6.379860604E2,1.685614121E1,7.359833226E1,1.740437157E2,9.329999924E0,9.240000153E1,3.216000080E0,3.000000000E0
6.389816927E2,1.685613720E1,7.359842692E1,1.735219256E2,9.840000153E0,9.459999847E1,3.216000080E0,3.000000000E0
6.399793005E2,1.685613603E1,7.359851915E1,1.736697419E2,9.800000191E0,9.250000000E1,3.216000080E0,3.000000000E0
6.409776766E2,1.685613317E1,7.359860391E1,1.730615173E2,9.689999580E0,9.340000153E1,3.216000080E0,3.000000000E0
6.419775777E2,1.685612135E1,7.359870102E1,1.732017405E2,1.002999973E1,9.509999847E1,3.216000080E0,3.000000000E0
6.429780322E2,1.685611070E1,7.359879500E1,1.732415556E2,1.047000027E1,9.569999695E1,3.216000080E0,3.000000000E0
6.439776061E2,1.685610599E1,7.359888726E1,1.728530063E2,1.039999962E1,9.550000000E1,3.216000080E0,4.000000000E0
6.449779862E2,1.685609714E1,7.359897981E1,1.726592944E2,1.090999985E1,9.559999847E1,3.216000080E0,4.000000000E0
6.459808351E2,1.685609964E1,7.359909042E1,1.723165688E2,1.131999969E1,8.909999847E1,3.216000080E0,4.000000000E0
6.469807853E2,1.685610177E1,7.359919074E1,1.739785389E2,1.093000031E1,9.000000000E1,3.216000080E0,4.000000000E0
6.479943190E2,1.685609539E1,7.359929572E1,1.727693835E2,1.081999969E1,8.850000000E1,3.216000080E0,4.000000000E0
6.489811870E2,1.685610036E1,7.359939917E1,1.729069321E2,1.097000027E1,8.500000000E1,3.216000080E0,4.000000000E0
6.499793398E2,1.685611786E1,7.359950136E1,1.726611394E2,1.094999981E1,8.080000305E1,3.216000080E0,4.000000000E0
6.509795636E2,1.685614215E1,7.359959961E1,1.720873203E2,1.081999969E1,7.600000000E1,3.216000080E0,4.000000000E0
6.519824122E2,1.685617459E1,7.359969868E1,1.726077140E2,1.088000011E1,7.119999695E1,3.216000080E0,4.000000000E0
6.529923548E2,1.685621145E1,7.359979474E1,1.728699134E2,1.106000042E1,6.869999695E1,3.216000080E0,3.000000000E0
6.539870396E2,1.685625225E1,7.359989246E1,1.734765835E2,1.135000038E1,6.740000153E1,3.216000080E0,3.000000000E0
6.549849332E2,1.685629630E1,7.359998670E1,1.733514911E2,1.092000008E1,6.650000000E1,3.216000080E0,4.000000000E0
6.560087444E2,1.685633445E1,7.360007267E1,1.732571140E2,1.026000023E1,6.440000153E1,3.216000080E0,4.000000000E0
