Label,Time,Latitude,Longitude
1,2024-02-07 14:14:12:683,0.0,0.0
1,2024-02-07 14:14:14:033,0.0,0.0
1,2024-02-07 14:14:16:467,0.0,0.0
1,2024-02-07 14:14:19:101,0.0,0.0
1,2024-02-07 14:14:21:119,0.0,0.0
1,2024-02-07 14:14:23:286,0.0,0.0
1,2024-02-07 14:14:25:487,0.0,0.0
1,2024-02-07 14:14:27:654,0.0,0.0
1,2024-02-07 14:14:29:255,0.0,0.0
1,2024-02-07 14:14:30:905,0.0,0.0
1,2024-02-07 14:14:32:505,0.0,0.0
1,2024-02-07 14:14:33:973,0.0,0.0
1,2024-02-07 14:14:36:023,0.0,0.0
1,2024-02-07 14:14:37:957,0.0,0.0
1,2024-02-07 14:14:39:291,0.0,0.0
1,2024-02-07 14:14:41:575,0.0,0.0
1,2024-02-07 14:14:42:908,0.0,0.0
1,2024-02-07 14:14:44:359,0.0,0.0
1,2024-02-07 14:14:45:842,0.0,0.0
1,2024-02-07 14:14:47:526,0.0,0.0
2,2024-02-07 14:14:49:394,0.0,0.0
2,2024-02-07 14:14:50:327,0.0,0.0
2,2024-02-07 14:14:51:861,0.0,0.0
2,2024-02-07 14:14:53:112,0.0,0.0
2,2024-02-07 14:14:54:795,0.0,0.0
2,2024-02-07 14:14:56:479,0.0,0.0
2,2024-02-07 14:14:57:596,0.0,0.0
2,2024-02-07 14:14:59:730,0.0,0.0
2,2024-02-07 14:15:02:181,0.0,0.0
2,2024-02-07 14:15:03:981,0.0,0.0
2,2024-02-07 14:15:05:882,0.0,0.0
2,2024-02-07 14:15:08:583,0.0,0.0
2,2024-02-07 14:15:10:783,0.0,0.0
2,2024-02-07 14:15:12:700,0.0,0.0
2,2024-02-07 14:15:14:468,0.0,0.0
2,2024-02-07 14:15:16:435,0.0,0.0
2,2024-02-07 14:15:18:019,0.0,0.0
2,2024-02-07 14:15:19:903,0.0,0.0
2,2024-02-07 14:15:21:903,0.0,0.0
2,2024-02-07 14:15:23:887,0.0,0.0
2,2024-02-07 14:15:25:404,0.0,0.0
2,2024-02-07 14:15:27:388,0.0,0.0
2,2024-02-07 14:15:30:023,0.0,0.0
2,2024-02-07 14:15:33:640,0.0,0.0
2,2024-02-07 14:15:37:441,0.0,0.0
2,2024-02-07 14:15:38:875,0.0,0.0
2,2024-02-07 14:15:40:876,0.0,0.0
2,2024-02-07 14:15:43:042,0.0,0.0
2,2024-02-07 14:15:45:111,0.0,0.0
1,2024-02-07 14:15:47:010,0.0,0.0
1,2024-02-07 14:15:48:511,0.0,0.0
1,2024-02-07 14:15:50:178,0.0,0.0
1,2024-02-07 14:15:51:645,0.0,0.0
1,2024-02-07 14:15:53:462,0.0,0.0
1,2024-02-07 14:15:55:313,0.0,0.0
1,2024-02-07 14:15:57:114,0.0,0.0
1,2024-02-07 14:15:59:215,0.0,0.0
1,2024-02-07 14:16:01:731,0.0,0.0
1,2024-02-07 14:16:03:565,0.0,0.0
1,2024-02-07 14:16:05:549,0.0,0.0
1,2024-02-07 14:16:07:466,0.0,0.0
2,2024-02-07 14:16:08:968,0.0,0.0
2,2024-02-07 14:16:10:867,0.0,0.0
2,2024-02-07 14:16:13:319,0.0,0.0
2,2024-02-07 14:16:15:585,0.0,0.0
2,2024-02-07 14:16:17:619,0.0,0.0
2,2024-02-07 14:16:18:936,0.0,0.0
2,2024-02-07 14:16:20:487,0.0,0.0
2,2024-02-07 14:16:21:904,0.0,0.0
2,2024-02-07 14:16:23:454,0.0,0.0
2,2024-02-07 14:16:25:372,0.0,0.0
2,2024-02-07 14:16:27:122,0.0,0.0
2,2024-02-07 14:16:28:606,0.0,0.0
2,2024-02-07 14:16:30:756,0.0,0.0
2,2024-02-07 14:16:32:407,0.0,0.0
2,2024-02-07 14:16:34:574,0.0,0.0
2,2024-02-07 14:16:36:574,0.0,0.0
2,2024-02-07 14:16:38:525,0.0,0.0
2,2024-02-07 14:16:40:193,0.0,0.0
2,2024-02-07 14:16:42:176,0.0,0.0
2,2024-02-07 14:16:43:627,0.0,0.0
2,2024-02-07 14:16:45:677,0.0,0.0
2,2024-02-07 14:16:47:695,0.0,0.0
2,2024-02-07 14:16:50:295,0.0,0.0
2,2024-02-07 14:16:52:379,0.0,0.0
2,2024-02-07 14:16:54:580,0.0,0.0
2,2024-02-07 14:16:57:347,0.0,0.0
2,2024-02-07 14:16:59:731,0.0,0.0
2,2024-02-07 14:17:02:816,0.0,0.0
2,2024-02-07 14:17:05:467,0.0,0.0
2,2024-02-07 14:17:08:217,0.0,0.0
2,2024-02-07 14:17:10:101,0.0,0.0
2,2024-02-07 14:17:12:485,0.0,0.0
2,2024-02-07 14:17:14:253,0.0,0.0
2,2024-02-07 14:17:15:886,0.0,0.0
3,2024-02-07 14:17:18:420,0.0,0.0
3,2024-02-07 14:17:20:171,0.0,0.0
3,2024-02-07 14:17:21:954,0.0,0.0
3,2024-02-07 14:17:23:322,0.0,0.0
3,2024-02-07 14:17:24:806,0.0,0.0
3,2024-02-07 14:17:26:239,0.0,0.0
3,2024-02-07 14:17:28:007,0.0,0.0
3,2024-02-07 14:17:30:257,0.0,0.0
3,2024-02-07 14:17:31:674,0.0,0.0
3,2024-02-07 14:17:33:324,0.0,0.0
3,2024-02-07 14:17:36:559,0.0,0.0
3,2024-02-07 14:17:37:859,0.0,0.0
3,2024-02-07 14:17:39:443,0.0,0.0
3,2024-02-07 14:17:41:160,0.0,0.0
3,2024-02-07 14:17:42:911,0.0,0.0
3,2024-02-07 14:17:44:561,0.0,0.0
3,2024-02-07 14:17:46:428,0.0,0.0
3,2024-02-07 14:17:48:445,0.0,0.0
3,2024-02-07 14:17:50:263,0.0,0.0
3,2024-02-07 14:17:52:280,0.0,0.0
3,2024-02-07 14:17:54:131,0.0,0.0
3,2024-02-07 14:17:56:182,0.0,0.0
3,2024-02-07 14:17:58:032,0.0,0.0
3,2024-02-07 14:18:00:566,0.0,0.0
3,2024-02-07 14:18:02:833,0.0,0.0
3,2024-02-07 14:18:06:051,0.0,0.0
3,2024-02-07 14:18:07:585,0.0,0.0
3,2024-02-07 14:18:09:319,0.0,0.0
3,2024-02-07 14:18:11:436,0.0,0.0
3,2024-02-07 14:18:13:270,0.0,0.0
3,2024-02-07 14:18:15:087,0.0,0.0
3,2024-02-07 14:18:16:937,0.0,0.0
3,2024-02-07 14:18:18:805,0.0,0.0
3,2024-02-07 14:18:21:339,0.0,0.0
3,2024-02-07 14:18:23:889,0.0,0.0
2,2024-02-07 14:18:26:324,0.0,0.0
2,2024-02-07 14:18:28:290,0.0,0.0
2,2024-02-07 14:18:30:525,0.0,0.0
3,2024-02-07 14:18:32:309,0.0,0.0
3,2024-02-07 14:18:34:009,0.0,0.0
3,2024-02-07 14:18:35:659,0.0,0.0
3,2024-02-07 14:18:36:843,0.0,0.0
3,2024-02-07 14:18:38:644,0.0,0.0
3,2024-02-07 14:18:40:561,0.0,0.0
