Label,Time,Latitude,Longitude
5,2024-02-07 14:02:20:559,0.0,0.0
5,2024-02-07 14:02:23:194,0.0,0.0
5,2024-02-07 14:02:26:261,0.0,0.0
5,2024-02-07 14:02:28:562,0.0,0.0
5,2024-02-07 14:02:30:529,0.0,0.0
5,2024-02-07 14:02:32:214,0.0,0.0
5,2024-02-07 14:02:34:381,0.0,0.0
5,2024-02-07 14:02:36:631,0.0,0.0
5,2024-02-07 14:02:38:898,0.0,0.0
5,2024-02-07 14:02:40:382,0.0,0.0
5,2024-02-07 14:02:41:799,0.0,0.0
5,2024-02-07 14:02:43:749,0.0,0.0
5,2024-02-07 14:02:45:551,0.0,0.0
5,2024-02-07 14:02:47:501,0.0,0.0
5,2024-02-07 14:02:49:318,0.0,0.0
5,2024-02-07 14:02:51:019,0.0,0.0
5,2024-02-07 14:02:53:069,0.0,0.0
5,2024-02-07 14:02:55:820,0.0,0.0
5,2024-02-07 14:02:57:537,0.0,0.0
5,2024-02-07 14:02:59:404,0.0,0.0
5,2024-02-07 14:03:01:305,0.0,0.0
5,2024-02-07 14:03:12:024,0.0,0.0
5,2024-02-07 14:03:19:010,0.0,0.0
5,2024-02-07 14:03:22:261,0.0,0.0
5,2024-02-07 14:03:30:480,0.0,0.0
5,2024-02-07 14:03:34:665,0.0,0.0
5,2024-02-07 14:03:37:832,0.0,0.0
5,2024-02-07 14:03:41:917,0.0,0.0
5,2024-02-07 14:03:45:017,0.0,0.0
5,2024-02-07 14:03:48:752,0.0,0.0
5,2024-02-07 14:03:51:019,0.0,0.0
5,2024-02-07 14:03:53:820,0.0,0.0
5,2024-02-07 14:03:56:376,0.0,0.0
5,2024-02-07 14:04:00:422,0.0,0.0
5,2024-02-07 14:04:03:606,0.0,0.0
5,2024-02-07 14:04:07:174,0.0,0.0
5,2024-02-07 14:04:09:858,0.0,0.0
5,2024-02-07 14:04:13:826,0.0,0.0
5,2024-02-07 14:04:16:309,0.0,0.0
5,2024-02-07 14:04:25:863,0.0,0.0
5,2024-02-07 14:04:36:382,0.0,0.0
5,2024-02-07 14:04:43:352,0.0,0.0
5,2024-02-07 14:04:51:353,0.0,0.0
5,2024-02-07 14:04:54:287,0.0,0.0
5,2024-02-07 14:04:58:472,0.0,0.0
5,2024-02-07 14:05:01:006,0.0,0.0
5,2024-02-07 14:05:03:757,0.0,0.0
5,2024-02-07 14:05:05:691,0.0,0.0
